ClusterID,t0_bin0,t0_bin1,t0_bin2,t0_bin3,t0_bin4,t0_bin5,t0_bin6,t0_bin7,t0_bin8,t0_bin9,t0_bin10,t0_bin11,t0_bin12,t0_bin13,t0_bin14,t0_bin15,t0_bin16,t0_bin17,t0_bin18,t0_bin19,t0_bin20,t0_bin21,t0_bin22,t0_bin23,t0_bin24,t0_bin25,t0_bin26,t0_bin27,t0_bin28,t0_bin29,t0_bin30,t0_bin31,t0_bin32,t0_bin33,t0_bin34,t0_bin35,t0_bin36,t0_bin37,t0_bin38,t0_bin39,t0_bin40,t0_bin41,t0_bin42,t0_bin43,t0_bin44,t0_bin45,t0_bin46,t0_bin47,t0_bin48,t0_bin49,t0_bin50,t0_bin51,t0_bin52,t0_bin53,t0_bin54,t0_bin55,t0_bin56,t0_bin57,t0_bin58,t0_bin59,t0_bin60,t0_bin61,t0_bin62,t0_bin63,t0_bin64,t0_bin65,t0_bin66,t0_bin67,t0_bin68,t0_bin69,t0_bin70,t0_bin71,t0_bin72,t0_bin73,t0_bin74,t0_bin75,t0_bin76,t0_bin77,t0_bin78,t0_bin79,t0_bin80,t0_bin81,t0_bin82,t0_bin83,t0_bin84,t0_bin85,t0_bin86,t0_bin87,t0_bin88,t0_bin89,t0_bin90,t0_bin91,t0_bin92,t0_bin93,t0_bin94,t0_bin95,t0_bin96,t0_bin97,t0_bin98,t0_bin99,t0_bin100,t0_bin101,t0_bin102,t0_bin103,t0_bin104,t0_bin105,t0_bin106,t0_bin107,t0_bin108,t0_bin109,t0_bin110,t0_bin111,t0_bin112,t0_bin113,t0_bin114,t0_bin115,t0_bin116,t0_bin117,t0_bin118,t0_bin119,t0_bin120,t0_bin121,t0_bin122,t0_bin123,t0_bin124,t0_bin125,t0_bin126,t0_bin127,t0_bin128,t0_bin129,t0_bin130,t0_bin131,t0_bin132,t0_bin133,t0_bin134,t0_bin135,t0_bin136,t0_bin137,t0_bin138,t0_bin139,t0_bin140,t0_bin141,t0_bin142,t0_bin143,t0_bin144,t0_bin145,t0_bin146,t0_bin147,t0_bin148,t0_bin149,t0_bin150,t0_bin151,t0_bin152,t0_bin153,t0_bin154,t0_bin155,t0_bin156,t0_bin157,t0_bin158,t0_bin159,t0_bin160,t0_bin161,t0_bin162,t0_bin163,t0_bin164,t0_bin165,t0_bin166,t0_bin167,t0_bin168,t0_bin169,t0_bin170,t0_bin171,t0_bin172,t0_bin173,t0_bin174,t0_bin175,t0_bin176,t0_bin177,t0_bin178,t0_bin179,t0_bin180,t0_bin181,t0_bin182,t0_bin183,t0_bin184,t0_bin185,t0_bin186,t0_bin187,t0_bin188,t0_bin189,t0_bin190,t0_bin191,t0_bin192,t0_bin193,t0_bin194,t0_bin195,t0_bin196,t0_bin197,t0_bin198,t0_bin199,t0_bin200,t0_bin201,t0_bin202,t0_bin203,t0_bin204,t0_bin205,t0_bin206,t0_bin207,t0_bin208,t0_bin209,t0_bin210,t0_bin211,t0_bin212,t0_bin213,t0_bin214,t0_bin215,t0_bin216,t0_bin217,t0_bin218,t0_bin219,t0_bin220,t0_bin221,t0_bin222,t0_bin223,t0_bin224,t0_bin225,t0_bin226,t0_bin227,t0_bin228,t0_bin229,t0_bin230,t0_bin231,t0_bin232,t0_bin233,t0_bin234,t0_bin235,t0_bin236,t0_bin237,t0_bin238,t0_bin239,t0_bin240,t0_bin241,t0_bin242,t0_bin243,t0_bin244,t0_bin245,t0_bin246,t0_bin247,t0_bin248,t0_bin249,t0_bin250,t0_bin251,t0_bin252,t0_bin253,t0_bin254,t0_bin255,t0_bin256,t0_bin257,t0_bin258,t0_bin259,t0_bin260,t0_bin261,t0_bin262,t0_bin263,t0_bin264,t0_bin265,t0_bin266,t0_bin267,t0_bin268,t0_bin269,t0_bin270,t0_bin271,t0_bin272,t0_bin273,t0_bin274,t0_bin275,t0_bin276,t0_bin277,t0_bin278,t0_bin279,t0_bin280,t0_bin281,t0_bin282,t0_bin283,t0_bin284,t0_bin285,t0_bin286,t0_bin287,t0_bin288,t0_bin289,t0_bin290,t0_bin291,t0_bin292,t0_bin293,t0_bin294,t0_bin295,t0_bin296,t0_bin297,t0_bin298,t0_bin299,t0_bin300,t0_bin301,t0_bin302,t0_bin303,t0_bin304,t0_bin305,t0_bin306,t0_bin307,t0_bin308,t0_bin309,t0_bin310,t0_bin311,t0_bin312,t0_bin313,t0_bin314,t0_bin315,t0_bin316,t0_bin317,t0_bin318,t0_bin319,t0_bin320,t0_bin321,t0_bin322,t0_bin323,t0_bin324,t0_bin325,t0_bin326,t0_bin327,t0_bin328,t0_bin329,t0_bin330,t0_bin331,t0_bin332,t0_bin333,t0_bin334,t0_bin335,t0_bin336,t0_bin337,t0_bin338,t0_bin339,t0_bin340,t0_bin341,t0_bin342,t0_bin343,t0_bin344,t0_bin345,t0_bin346,t0_bin347,t0_bin348,t0_bin349,t0_bin350,t0_bin351,t0_bin352,t0_bin353,t0_bin354,t0_bin355,t0_bin356,t0_bin357,t0_bin358,t0_bin359,t0_bin360,t0_bin361,t0_bin362,t0_bin363,t0_bin364,t0_bin365,t0_bin366,t0_bin367,t0_bin368,t0_bin369,t0_bin370,t0_bin371,t0_bin372,t0_bin373,t0_bin374,t0_bin375,t0_bin376,t0_bin377,t0_bin378,t0_bin379,t0_bin380,t0_bin381,t0_bin382,t0_bin383,t0_bin384,t0_bin385,t0_bin386,t0_bin387,t0_bin388,t0_bin389,t0_bin390,t0_bin391,t0_bin392,t0_bin393,t0_bin394,t0_bin395,t0_bin396,t0_bin397,t0_bin398,t0_bin399,t0_bin400,t0_bin401,t0_bin402,t0_bin403,t0_bin404,t0_bin405,t0_bin406,t0_bin407,t0_bin408,t0_bin409,t0_bin410,t0_bin411,t0_bin412,t0_bin413,t0_bin414,t0_bin415,t0_bin416,t0_bin417,t0_bin418,t0_bin419,t0_bin420,t0_bin421,t0_bin422,t0_bin423,t0_bin424,t0_bin425,t0_bin426,t0_bin427,t0_bin428,t0_bin429,t0_bin430,t0_bin431,t0_bin432,t0_bin433,t0_bin434,t0_bin435,t0_bin436,t0_bin437,t0_bin438,t0_bin439,t0_bin440,t0_bin441,t0_bin442,t0_bin443,t0_bin444,t0_bin445,t0_bin446,t0_bin447,t0_bin448,t0_bin449,t0_bin450,t0_bin451,t0_bin452,t0_bin453,t0_bin454,t0_bin455,t0_bin456,t0_bin457,t0_bin458,t0_bin459,t0_bin460,t0_bin461,t0_bin462,t0_bin463,t0_bin464,t0_bin465,t0_bin466,t0_bin467,t0_bin468,t0_bin469,t0_bin470,t0_bin471,t0_bin472,t0_bin473,t0_bin474,t0_bin475,t0_bin476,t0_bin477,t0_bin478,t0_bin479,t0_bin480,t0_bin481,t0_bin482,t0_bin483,t0_bin484,t0_bin485,t0_bin486,t0_bin487,t0_bin488,t0_bin489,t0_bin490,t0_bin491,t0_bin492,t0_bin493,t0_bin494,t0_bin495,t0_bin496,t0_bin497,t0_bin498,t0_bin499,t0_bin500,t0_bin501,t0_bin502,t0_bin503,t0_bin504,t0_bin505,t0_bin506,t0_bin507,t0_bin508,t0_bin509,t0_bin510,t0_bin511,t0_bin512,t0_bin513,t0_bin514,t0_bin515,t0_bin516,t0_bin517,t0_bin518,t0_bin519,t0_bin520,t0_bin521,t0_bin522,t0_bin523,t0_bin524,t0_bin525,t0_bin526,t0_bin527,t0_bin528,t0_bin529,t0_bin530,t0_bin531,t0_bin532,t0_bin533,t0_bin534,t0_bin535,t0_bin536,t0_bin537,t0_bin538,t0_bin539,t0_bin540,t0_bin541,t0_bin542,t0_bin543,t0_bin544,t0_bin545,t0_bin546,t0_bin547,t0_bin548,t0_bin549,t0_bin550,t0_bin551,t0_bin552,t0_bin553,t0_bin554,t0_bin555,t0_bin556,t0_bin557,t0_bin558,t0_bin559,t0_bin560,t0_bin561,t0_bin562,t0_bin563,t0_bin564,t0_bin565,t0_bin566,t0_bin567,t0_bin568,t0_bin569,t0_bin570,t0_bin571,t0_bin572,t0_bin573,t0_bin574,t0_bin575,t0_bin576,t0_bin577,t0_bin578,t0_bin579,t0_bin580,t0_bin581,t0_bin582,t0_bin583,t0_bin584,t0_bin585,t0_bin586,t0_bin587,t0_bin588,t0_bin589,t0_bin590,t0_bin591,t0_bin592,t0_bin593,t0_bin594,t0_bin595,t0_bin596,t0_bin597,t0_bin598,t0_bin599,t0_bin600,t0_bin601,t0_bin602,t0_bin603,t0_bin604,t0_bin605,t0_bin606,t0_bin607,t0_bin608,t0_bin609,t0_bin610,t0_bin611,t0_bin612,t0_bin613,t0_bin614,t0_bin615,t0_bin616,t0_bin617,t0_bin618,t0_bin619,t0_bin620,t0_bin621,t0_bin622,t0_bin623,t0_bin624,t0_bin625,t0_bin626,t0_bin627,t0_bin628,t0_bin629,t0_bin630,t0_bin631,t0_bin632,t0_bin633,t0_bin634,t0_bin635,t0_bin636,t0_bin637,t0_bin638,t0_bin639,Label
P13472.P5527.N34,1.17513e-05,0.000102425,0.000167565,0.000259979,0.000332808,0.000417823,0.000452932,0.000521264,0.000555067,0.000611647,0.000619191,0.000640663,0.00068346,0.000695647,0.000703771,0.000713637,0.000735833,0.000763253,0.000823315,0.000762818,0.00078632,0.00074889,0.000780227,0.000719585,0.00075687,0.000773844,0.000848849,0.000721761,0.000889035,0.000760932,0.000809388,0.000685782,0.00083231,0.000824331,0.00079517,0.000769637,0.000769782,0.000855232,0.00080373,0.000815336,0.000816932,0.000756144,0.000768766,0.000835937,0.000772393,0.000810548,0.000767315,0.00070087,0.000730175,0.000673015,0.000810984,0.000751937,0.000778341,0.000694196,0.000765429,0.000744103,0.000839274,0.000685927,0.000751067,0.000682735,0.000716683,0.000762383,0.000778631,0.000375026,7.25388e-07,8.99481e-06,1.56684e-05,2.14715e-05,2.84352e-05,3.9316e-05,4.38134e-05,4.55544e-05,6.03523e-05,6.26735e-05,7.23937e-05,9.05284e-05,8.63212e-05,8.92227e-05,8.73367e-05,0.000101264,9.27046e-05,9.87978e-05,9.87978e-05,9.40103e-05,9.343e-05,0.00010315,0.000107357,9.11087e-05,0.000108228,9.80724e-05,9.87978e-05,0.000100249,9.73471e-05,0.00010286,0.000123316,0.000115917,0.000109679,0.000137969,0.000114756,0.000119544,0.000115337,0.000133471,0.000121575,0.000123026,0.000112,0.000110839,8.73367e-05,0.000148995,0.000144642,0.000109388,0.000122881,0.000130425,0.0001223,0.000128249,0.000123026,0.000116207,0.000137098,0.000142031,0.000117513,0.000125347,8.25491e-05,0.00012114,0.000145368,0.000130135,0.000132746,0.00014058,0.000126508,6.93471e-05,1.65388e-05,0.000107357,0.000252725,0.000359357,0.000467295,0.000547958,0.000723792,0.000694196,0.00084232,0.000889035,0.00101177,0.0010447,0.00110984,0.00113596,0.00115047,0.0011966,0.00121488,0.00127364,0.00129134,0.00142118,0.00141349,0.00138781,0.00148066,0.00137388,0.00135662,0.0012658,0.00136286,0.00145223,0.00136228,0.00142843,0.00133558,0.00149851,0.00129656,0.0013527,0.00131455,0.00134676,0.00120211,0.0014029,0.00128133,0.00138883,0.00136358,0.00140087,0.00140972,0.00128916,0.00135894,0.00141393,0.00127001,0.00133979,0.00137011,0.00147428,0.00127857,0.00135024,0.00144149,0.00143076,0.00140363,0.0014058,0.0013102,0.00142437,0.00128684,0.00137258,0.0012481,0.0013942,0.0013749,0.000709139,0,9.28497e-06,0,2.78549e-05,0.000116062,0.000250694,0.000311046,0.000608165,0.000807792,0.000984206,0.00136953,0.00149488,0.00174557,0.00213554,0.00231196,0.00246052,0.00250694,0.00252551,0.00214018,0.00210769,0.00183378,0.00179664,0.00152273,0.00156916,0.00127204,0.000998134,0.000877429,0.000835647,0.000738155,0.000519958,0.000492103,0.000352829,0.000236767,0.000232124,0.000185699,0.000125347,6.49948e-05,6.03523e-05,2.78549e-05,2.78549e-05,5.57098e-05,1.85699e-05,9.28497e-06,0,1.39274e-05,9.28497e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39274e-05,7.89222e-05,0.000246052,0.000352829,0.000519958,0.000793864,0.000923854,0.00101206,0.00119776,0.00116991,0.00103992,0.000919212,0.0007103,0.000478176,0.000297119,0.000190342,0.000134632,0.000125347,0.000125347,7.89222e-05,8.82072e-05,6.49948e-05,5.10673e-05,6.03523e-05,1.85699e-05,1.39274e-05,9.28497e-06,4.64248e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71399e-05,4.64248e-05,0.000120705,0.000120705,0.000278549,0.000371399,0.000659232,0.000622093,0.00101206,0.00103992,0.00122562,0.00142988,0.001792,0.00220054,0.0026555,0.00306404,0.00341687,0.00341687,0.00371399,0.003584,0.00353757,0.00357471,0.00398325,0.0037697,0.0040761,0.00364899,0.00387183,0.003584,0.00319403,0.0029619,0.00294333,0.00247909,0.00220982,0.00181985,0.00181057,0.00149488,0.0013556,0.00113277,0.00114205,0.000798507,0.000752082,0.000714942,0.000501388,0.000566383,0.000371399,0.000232124,0.000362114,0.000259979,0.000120705,0.000148559,0.000120705,0.00012999,0.000102135,3.71399e-05,2.78549e-05,9.28497e-06,9.28497e-06,0,9.28497e-06,0,9.28497e-06,5.10673e-05,0.000956351,0.00223303,0.00366292,0.00491175,0.0058681,0.00657376,0.00763224,0.00778544,0.00848182,0.00872787,0.00857466,0.00887643,0.00850039,0.00850039,0.00834254,0.00751618,0.00720513,0.00662946,0.00643912,0.00597023,0.00543635,0.00519494,0.00474926,0.00403432,0.00405289,0.00371863,0.00309189,0.00298976,0.00245123,0.0022841,0.00199162,0.00158773,0.00133239,0.00109563,0.000984206,0.00065459,0.000738155,0.000482818,0.000427108,0.000301761,0.000199627,0.000176414,0.000185699,8.82072e-05,0.00012999,0.000106777,6.96372e-05,5.10673e-05,3.71399e-05,4.64248e-05,9.28497e-06,0,9.28497e-06,9.28497e-06,0,9.28497e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42797e-05,0.000222839,0.000315689,0.000742797,0.00105849,0.00187556,0.00226553,0.00356543,0.00425251,0.00352829,0.00378827,0.00406681,0.00369542,0.00384398,0.00287834,0.00269264,0.00306404,0.00168986,0.00124419,0.000854217,0.000817077,0.000612808,0.000538528,0.000352829,0.000185699,5.57098e-05,7.42797e-05,1.85699e-05,1.85699e-05,0,0,0,0,0,0,1.85699e-05,0,0,0,5.57098e-05,3.71399e-05,7.42797e-05,0,0,1.85699e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28497e-05,0.000538528,0.000984206,0.00187556,0.00397397,0.00406681,0.00640663,0.00701943,0.00789222,0.00973064,0.0106777,0.0121633,0.0123119,0.012089,0.0129432,0.0115691,0.012479,0.0124976,0.0124419,0.0119962,0.011959,0.0106591,0.0109563,0.0103249,0.0111234,0.0105477,0.00854217,0.00869073,0.00859788,0.00984206,0.00937781,0.00807792,0.00772509,0.00783651,0.00638806,0.00523672,0.00462391,0.00492103,0.00341687,0.00363971,0.00278549,0.0026555,0.001727,0.0011142,0.000817077,0.000798507,0.000278549,0.000315689,0.00011142,0,7.42797e-05,1.85699e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28497e-06,4.64248e-05,3.71399e-05,2.78549e-05,2.78549e-05,1.85699e-05,9.28497e-05,1.85699e-05,8.35647e-05,0.000120705,0.000167129,0.000408538,0.000324974,0.000445678,0.000557098,0.000993491,0.000566383,0.00159701,7.42797e-05,0.00286905,0.00278549,0.0023491,0.00298047,0.0038904,0.00320331,0.00410395,0.00584024,0.00384398,0.00671303,0.00664803,0.00701943,0.00745583,0.0058681,0.00947066,0.00774366,0.00669446,0.00476319,0.0107613,0.0046332,0.00740012,0.0098792,0.00744654,0.00767867,0.00769724,0.00569168,0.00480033,0.00240481,0.000213554,0,0,0,0
P13505.P5613.N118,6.71895e-06,7.01504e-05,0.000135973,0.000134835,0.000246551,0.000288915,0.000290054,0.000303378,0.000367834,0.000416575,0.000400176,0.000388902,0.000459166,0.000439579,0.000468732,0.000433543,0.000445273,0.000448006,0.000440604,0.000498227,0.000416575,0.000468049,0.000444818,0.000535125,0.00044402,0.000498,0.000488434,0.000444248,0.000475451,0.000533075,0.000417714,0.00042375,0.000375123,0.000447209,0.00043286,0.000449145,0.000474313,0.000478526,0.000378539,0.00045985,0.000409287,0.000444704,0.000444931,0.000392774,0.000395735,0.000424661,0.000449601,0.000447323,0.000402226,0.000472035,0.000445729,0.000427394,0.000398696,0.000424661,0.000340617,0.000406895,0.000373414,0.000405187,0.000386738,0.000379906,0.000383664,0.000354396,0.000358041,0.000183689,1.13881e-07,1.59433e-06,3.18866e-06,7.85776e-06,9.11045e-06,1.15019e-05,7.40224e-06,2.08401e-05,1.46906e-05,2.17512e-05,1.74237e-05,1.59433e-05,2.40288e-05,1.32101e-05,3.56446e-05,1.99291e-05,2.49398e-05,3.01784e-05,2.99506e-05,2.49398e-05,3.13172e-05,2.68758e-05,2.44843e-05,3.70112e-05,2.4826e-05,2.5737e-05,3.68973e-05,2.51676e-05,3.16588e-05,3.5303e-05,5.10185e-05,3.38225e-05,3.50752e-05,3.99721e-05,3.86055e-05,3.39364e-05,4.7716e-05,3.49613e-05,3.10894e-05,4.03137e-05,3.16588e-05,3.052e-05,2.94951e-05,3.84916e-05,3.17727e-05,3.75806e-05,2.49398e-05,3.59863e-05,3.27976e-05,3.18866e-05,3.21143e-05,3.68973e-05,3.32531e-05,2.96089e-05,4.17942e-05,4.23636e-05,2.42566e-05,4.0086e-05,3.57585e-05,2.53954e-05,4.07692e-05,2.51676e-05,4.01998e-05,2.53954e-05,2.61925e-05,0.000193141,0.000343578,0.000493331,0.000661646,0.000845563,0.000935643,0.0010239,0.00117343,0.00122046,0.00137169,0.00139413,0.0013258,0.00148318,0.00140062,0.00148717,0.00156073,0.00149969,0.00167507,0.00174613,0.00165582,0.00170046,0.00175627,0.00175638,0.00192834,0.00207547,0.00207707,0.00207798,0.0020839,0.00210588,0.00207855,0.00222261,0.00224014,0.00230358,0.00229458,0.00198949,0.00223046,0.00222056,0.00234788,0.00225552,0.002161,0.00234355,0.00236393,0.00227249,0.0023399,0.00228319,0.00243499,0.00209711,0.00226508,0.00247713,0.00220974,0.00227363,0.00206875,0.00233319,0.00221224,0.00227545,0.00207741,0.00234788,0.00205999,0.00196057,0.00211283,0.00198574,0.0019354,0.000930632,0,0,7.28836e-06,4.73743e-05,0.000109325,0.000153055,0.000273313,0.000422725,0.000586713,0.000881891,0.000896468,0.00121351,0.00129733,0.00140301,0.00130462,0.00134106,0.00121351,0.00115156,0.000965707,0.000943842,0.000816296,0.00068875,0.000546627,0.000535694,0.000411792,0.000364418,0.000291534,0.000240516,0.000182209,9.83928e-05,7.65277e-05,5.83069e-05,4.0086e-05,2.55092e-05,3.27976e-05,2.91534e-05,0,7.28836e-06,3.64418e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55092e-05,8.38161e-05,0.000182209,0.000269669,0.000324332,0.000389927,0.000349841,0.000357129,0.000306111,0.000163988,9.83928e-05,3.27976e-05,4.37301e-05,3.64418e-05,1.45767e-05,1.45767e-05,2.18651e-05,1.45767e-05,1.09325e-05,3.64418e-06,0,3.64418e-06,3.64418e-06,1.09325e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28836e-06,7.28836e-06,3.64418e-05,8.74603e-05,0.000182209,0.000320688,0.000415436,0.00061951,0.000816296,0.00102766,0.00122444,0.0016909,0.00209905,0.00245618,0.00267483,0.00312671,0.0033162,0.00354214,0.00395029,0.0044459,0.00459895,0.00434386,0.00414708,0.00424182,0.00436573,0.00436573,0.00381181,0.00391385,0.0036952,0.00291534,0.00303196,0.00301009,0.0026311,0.00247804,0.00193141,0.00182209,0.0016253,0.00128275,0.0013775,0.00122444,0.00135563,0.00109325,0.00102037,0.00088918,0.000772566,0.000714259,0.000539338,0.00066324,0.000583069,0.000466455,0.000473743,0.000320688,0.000276958,0.000196786,0.000182209,0.000189497,0.000109325,7.28836e-05,7.28836e-05,3.64418e-05,1.45767e-05,7.28836e-06,7.28836e-06,2.18651e-05,0.000448234,0.00113698,0.00194964,0.00267483,0.0033162,0.00390291,0.00402682,0.00485405,0.00479209,0.00486498,0.00527677,0.00510549,0.00532414,0.00487227,0.00474108,0.00466819,0.00453336,0.0040997,0.00352392,0.00369884,0.00319594,0.00308297,0.00279873,0.00253999,0.00216829,0.00221566,0.00201887,0.00191319,0.00192777,0.00183302,0.00176378,0.00157793,0.0014103,0.00124631,0.00114427,0.00103859,0.000845449,0.000801719,0.000630443,0.000491964,0.000353485,0.000389927,0.000262381,0.000182209,0.000171276,9.83928e-05,6.55952e-05,4.73743e-05,3.27976e-05,4.0086e-05,1.45767e-05,1.09325e-05,1.45767e-05,3.64418e-06,3.64418e-06,3.64418e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116614,0.000145767,0.000306111,0.000495608,0.000830873,0.00097664,0.000874603,0.00097664,0.000728836,0.000583069,0.000597645,0.000568492,0.000539338,0.000495608,0.000378995,0.000378995,0.000349841,0.000145767,0.000262381,0.000233227,0.000189497,0.000174921,0.000276958,0.000291534,0.000276958,0.000145767,0.000160344,0.000262381,0.000378995,0.000364418,0.000306111,0.000364418,0.000306111,0.000451878,0.000393571,0.000204074,0.000116614,0.000102037,0.000160344,0.000102037,5.83069e-05,2.91534e-05,1.45767e-05,2.91534e-05,2.91534e-05,2.91534e-05,0,1.45767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45767e-05,8.74603e-05,0.000437301,0.000874603,0.0015014,0.00183667,0.00234685,0.00307569,0.00434386,0.00485405,0.00580153,0.00660325,0.00680732,0.00797346,0.00843992,0.00806092,0.00868772,0.00972267,0.010641,0.0127984,0.0121716,0.014256,0.0142706,0.0144455,0.0153347,0.0160635,0.0161073,0.0146059,0.0169236,0.016428,0.0162676,0.0153347,0.0134835,0.0124631,0.0110491,0.00973724,0.00943113,0.00877518,0.00848365,0.00756531,0.00741955,0.00593272,0.00524762,0.00422725,0.00399402,0.00304653,0.00183667,0.00107868,0.000947486,0.000408148,0.000218651,0.000116614,8.74603e-05,2.91534e-05,0,0,0,0,0,0,0,0,0,0,0,1.45767e-05,3.64418e-05,5.83069e-05,0.000196786,0.000240516,0.000502897,0.000852738,0.00107868,0.00131919,0.00179294,0.00110783,0.00185124,0.00191684,0.00196057,0.00199701,0.00248533,0.0026311,0.00255821,0.00271127,0.00276958,0.00138479,0.00410334,0.00323603,0.00266025,0.00330891,0.00334536,0.00325061,0.00332349,0.00448234,0.00359316,0.00530592,0.00421267,0.00524033,0.00545898,0.00540796,0.00724463,0.00754345,0.00777668,0.00595459,0.0105317,0.00672715,0.00795889,0.0109836,0.00961334,0.00929994,0.009453,0.00755803,0.00740497,0.00543711,0.00145038,1.45767e-05,0,0,0
